category,0,1,bad_rate,column
76015,0,1,1.0,X12
7604,0,1,1.0,X12
7606,0,1,1.0,X12
76062,0,1,1.0,X12
76089,0,1,1.0,X12
10480,0,1,1.0,X12
10485,0,1,1.0,X12
10489,0,1,1.0,X12
75444,0,1,1.0,X12
75472,0,1,1.0,X12
75505,0,1,1.0,X12
75517,0,1,1.0,X12
7554,0,1,1.0,X12
7557,0,1,1.0,X12
756,0,1,1.0,X12
7561,0,1,1.0,X12
75620,0,1,1.0,X12
75635,0,1,1.0,X12
75652,0,1,1.0,X12
75709,0,1,1.0,X12
752,0,3,1.0,X12
10492,0,1,1.0,X12
104978,0,1,1.0,X12
75222,0,1,1.0,X12
75249,0,1,1.0,X12
7527,0,1,1.0,X12
75294,0,1,1.0,X12
753,0,1,1.0,X12
7531,0,1,1.0,X12
75373,0,1,1.0,X12
75382,0,1,1.0,X12
75384,0,1,1.0,X12
10474,0,1,1.0,X12
10509,0,1,1.0,X12
105102,0,1,1.0,X12
10512,0,1,1.0,X12
10514,0,1,1.0,X12
105167,0,1,1.0,X12
74786,0,1,1.0,X12
74829,0,1,1.0,X12
74850,0,1,1.0,X12
74917,0,1,1.0,X12
74969,0,1,1.0,X12
7501,0,1,1.0,X12
7510,0,1,1.0,X12
75112,0,1,1.0,X12
172850,0,1,1.0,X12
17286,0,1,1.0,X12
16289,0,1,1.0,X12
16294,0,1,1.0,X12
172933,0,1,1.0,X12
17305,0,1,1.0,X12
17307,0,1,1.0,X12
173092,0,1,1.0,X12
17311,0,1,1.0,X12
17312,0,1,1.0,X12
17313,0,1,1.0,X12
17330,0,1,1.0,X12
17336,0,1,1.0,X12
1734,0,1,1.0,X12
173481,0,1,1.0,X12
105348,0,1,1.0,X12
105356,0,1,1.0,X12
105365,0,1,1.0,X12
74286,0,1,1.0,X12
74298,0,1,1.0,X12
7431,0,1,1.0,X12
74328,0,1,1.0,X12
7439,0,1,1.0,X12
74396,0,1,1.0,X12
74453,0,1,1.0,X12
7466,0,1,1.0,X12
7474,0,1,1.0,X12
74766,0,1,1.0,X12
10538,0,1,1.0,X12
1054,0,1,1.0,X12
105418,0,1,1.0,X12
739,0,1,1.0,X12
7393,0,1,1.0,X12
73939,0,1,1.0,X12
73954,0,1,1.0,X12
73981,0,1,1.0,X12
73983,0,1,1.0,X12
74001,0,1,1.0,X12
74037,0,1,1.0,X12
74081,0,1,1.0,X12
74177,0,1,1.0,X12
105169,0,1,1.0,X12
10522,0,2,1.0,X12
10550,0,1,1.0,X12
105500,0,1,1.0,X12
10555,0,1,1.0,X12
10560,0,1,1.0,X12
73618,0,1,1.0,X12
73684,0,1,1.0,X12
73688,0,1,1.0,X12
7370,0,1,1.0,X12
73742,0,1,1.0,X12
7378,0,1,1.0,X12
7381,0,1,1.0,X12
73820,0,1,1.0,X12
73839,0,1,1.0,X12
105373,0,1,1.0,X12
72996,0,1,1.0,X12
73056,0,1,1.0,X12
73073,0,1,1.0,X12
10574,0,1,1.0,X12
1058,0,1,1.0,X12
7320,0,1,1.0,X12
73250,0,1,1.0,X12
73259,0,1,1.0,X12
7326,0,1,1.0,X12
73267,0,1,1.0,X12
73302,0,2,1.0,X12
7334,0,1,1.0,X12
73537,0,1,1.0,X12
73561,0,1,1.0,X12
72557,0,1,1.0,X12
72576,0,1,1.0,X12
72593,0,2,1.0,X12
72652,0,1,1.0,X12
72656,0,1,1.0,X12
106010,0,1,1.0,X12
72770,0,1,1.0,X12
72874,0,1,1.0,X12
72892,0,1,1.0,X12
7296,0,1,1.0,X12
17352,0,1,1.0,X12
173577,0,1,1.0,X12
173677,0,1,1.0,X12
17371,0,1,1.0,X12
17375,0,1,1.0,X12
162567,0,1,1.0,X12
162757,0,1,1.0,X12
174134,0,1,1.0,X12
17429,0,1,1.0,X12
17441,0,1,1.0,X12
17450,0,1,1.0,X12
174519,0,1,1.0,X12
174532,0,1,1.0,X12
17456,0,1,1.0,X12
72034,0,1,1.0,X12
106140,0,1,1.0,X12
10622,0,1,1.0,X12
72181,0,1,1.0,X12
72183,0,1,1.0,X12
7229,0,1,1.0,X12
72385,0,1,1.0,X12
72437,0,1,1.0,X12
72463,0,1,1.0,X12
72464,0,1,1.0,X12
72514,0,1,1.0,X12
106298,0,1,1.0,X12
106321,0,1,1.0,X12
106341,0,1,1.0,X12
7180,0,1,1.0,X12
71817,0,1,1.0,X12
71862,0,1,1.0,X12
71876,0,1,1.0,X12
71905,0,1,1.0,X12
71927,0,1,1.0,X12
7194,0,1,1.0,X12
71965,0,1,1.0,X12
71975,0,1,1.0,X12
7198,0,1,1.0,X12
7199,0,1,1.0,X12
7129,0,1,1.0,X12
71310,0,1,1.0,X12
71332,0,1,1.0,X12
71336,0,1,1.0,X12
7139,0,2,1.0,X12
1065,0,1,1.0,X12
71532,0,1,1.0,X12
71570,0,1,1.0,X12
71574,0,1,1.0,X12
7164,0,1,1.0,X12
71702,0,1,1.0,X12
71770,0,1,1.0,X12
71777,0,1,1.0,X12
10628,0,1,1.0,X12
70971,0,1,1.0,X12
7101,0,1,1.0,X12
71059,0,1,1.0,X12
106621,0,1,1.0,X12
106628,0,1,1.0,X12
71104,0,1,1.0,X12
7123,0,1,1.0,X12
71230,0,1,1.0,X12
71237,0,1,1.0,X12
71255,0,1,1.0,X12
71267,0,1,1.0,X12
17461,0,1,1.0,X12
17476,0,1,1.0,X12
17479,0,1,1.0,X12
16233,0,1,1.0,X12
16235,0,1,1.0,X12
17483,0,1,1.0,X12
174847,0,1,1.0,X12
17488,0,1,1.0,X12
17497,0,2,1.0,X12
17505,0,1,1.0,X12
17511,0,1,1.0,X12
175200,0,1,1.0,X12
175247,0,1,1.0,X12
70428,0,1,1.0,X12
70492,0,1,1.0,X12
70568,0,1,1.0,X12
7058,0,1,1.0,X12
70659,0,1,1.0,X12
70736,0,1,1.0,X12
70762,0,1,1.0,X12
70798,0,1,1.0,X12
7081,0,1,1.0,X12
70878,0,1,1.0,X12
70896,0,1,1.0,X12
70952,0,1,1.0,X12
70963,0,1,1.0,X12
70084,0,1,1.0,X12
106947,0,1,1.0,X12
10695,0,1,1.0,X12
701,0,1,1.0,X12
70144,0,1,1.0,X12
70178,0,1,1.0,X12
7019,0,1,1.0,X12
70265,0,1,1.0,X12
703,0,1,1.0,X12
7033,0,2,1.0,X12
70373,0,1,1.0,X12
70381,0,1,1.0,X12
70396,0,1,1.0,X12
7040,0,1,1.0,X12
6967,0,1,1.0,X12
69716,0,1,1.0,X12
69760,0,1,1.0,X12
106989,0,1,1.0,X12
107001,0,1,1.0,X12
69762,0,1,1.0,X12
69770,0,1,1.0,X12
69852,0,1,1.0,X12
6988,0,1,1.0,X12
69942,0,1,1.0,X12
69951,0,1,1.0,X12
70002,0,1,1.0,X12
70011,0,1,1.0,X12
69311,0,1,1.0,X12
69362,0,1,1.0,X12
1071,0,1,1.0,X12
107148,0,1,1.0,X12
107216,0,1,1.0,X12
10722,0,1,1.0,X12
69388,0,2,1.0,X12
69418,0,1,1.0,X12
69447,0,1,1.0,X12
6949,0,1,1.0,X12
69494,0,1,1.0,X12
69518,0,1,1.0,X12
69578,0,1,1.0,X12
69614,0,1,1.0,X12
6962,0,1,1.0,X12
68786,0,1,1.0,X12
6883,0,1,1.0,X12
10728,0,1,1.0,X12
107378,0,1,1.0,X12
6885,0,1,1.0,X12
68859,0,1,1.0,X12
68886,0,1,1.0,X12
6895,0,1,1.0,X12
68971,0,1,1.0,X12
6900,0,2,1.0,X12
69074,0,1,1.0,X12
69164,0,1,1.0,X12
6925,0,1,1.0,X12
69257,0,1,1.0,X12
107425,0,1,1.0,X12
107430,0,1,1.0,X12
107507,0,1,1.0,X12
107560,0,1,1.0,X12
68423,0,1,1.0,X12
68436,0,1,1.0,X12
68444,0,1,1.0,X12
6848,0,1,1.0,X12
68493,0,1,1.0,X12
685,0,1,1.0,X12
6854,0,1,1.0,X12
6855,0,1,1.0,X12
68571,0,1,1.0,X12
68670,0,1,1.0,X12
68766,0,1,1.0,X12
107594,0,1,1.0,X12
107643,0,1,1.0,X12
107689,0,1,1.0,X12
1077,0,1,1.0,X12
10774,0,1,1.0,X12
6817,0,1,1.0,X12
68174,0,1,1.0,X12
6822,0,1,1.0,X12
6826,0,1,1.0,X12
68370,0,1,1.0,X12
68371,0,1,1.0,X12
68398,0,1,1.0,X12
162105,0,1,1.0,X12
16219,0,1,1.0,X12
16221,0,1,1.0,X12
16226,0,1,1.0,X12
1623,0,1,1.0,X12
17526,0,1,1.0,X12
17529,0,1,1.0,X12
175353,0,1,1.0,X12
17543,0,1,1.0,X12
175441,0,1,1.0,X12
17553,0,1,1.0,X12
175539,0,1,1.0,X12
17560,0,1,1.0,X12
175808,0,1,1.0,X12
17585,0,1,1.0,X12
67714,0,1,1.0,X12
6772,0,1,1.0,X12
67771,0,1,1.0,X12
67788,0,1,1.0,X12
678,0,1,1.0,X12
6792,0,1,1.0,X12
67923,0,1,1.0,X12
6795,0,1,1.0,X12
67955,0,1,1.0,X12
6798,0,1,1.0,X12
68028,0,1,1.0,X12
68152,0,1,1.0,X12
67206,0,1,1.0,X12
67328,0,1,1.0,X12
108018,0,1,1.0,X12
6743,0,1,1.0,X12
67573,0,1,1.0,X12
67588,0,1,1.0,X12
6759,0,1,1.0,X12
67591,0,1,1.0,X12
67610,0,1,1.0,X12
67612,0,1,1.0,X12
67646,0,1,1.0,X12
108174,0,1,1.0,X12
108227,0,1,1.0,X12
66852,0,1,1.0,X12
66866,0,1,1.0,X12
6687,0,1,1.0,X12
66874,0,1,1.0,X12
66963,0,1,1.0,X12
66977,0,1,1.0,X12
66978,0,1,1.0,X12
66995,0,1,1.0,X12
67046,0,1,1.0,X12
67065,0,1,1.0,X12
17589,0,1,1.0,X12
1759,0,1,1.0,X12
175904,0,1,1.0,X12
17597,0,1,1.0,X12
176077,0,1,1.0,X12
17614,0,2,1.0,X12
17628,0,1,1.0,X12
17629,0,1,1.0,X12
17635,0,1,1.0,X12
17636,0,1,1.0,X12
17638,0,1,1.0,X12
17643,0,1,1.0,X12
176502,0,1,1.0,X12
176579,0,1,1.0,X12
17667,0,1,1.0,X12
66174,0,1,1.0,X12
66393,0,1,1.0,X12
10831,0,2,1.0,X12
108399,0,1,1.0,X12
10846,0,1,1.0,X12
66447,0,1,1.0,X12
66505,0,1,1.0,X12
66548,0,1,1.0,X12
6655,0,1,1.0,X12
66599,0,1,1.0,X12
6673,0,1,1.0,X12
66738,0,1,1.0,X12
65779,0,1,1.0,X12
65781,0,1,1.0,X12
6579,0,2,1.0,X12
1085,0,1,1.0,X12
108580,0,1,1.0,X12
10866,0,1,1.0,X12
108660,0,1,1.0,X12
65802,0,1,1.0,X12
65809,0,1,1.0,X12
65924,0,1,1.0,X12
65935,0,1,1.0,X12
66055,0,1,1.0,X12
66087,0,1,1.0,X12
6612,0,1,1.0,X12
6616,0,1,1.0,X12
6504,0,1,1.0,X12
65070,0,1,1.0,X12
65087,0,1,1.0,X12
65237,0,1,1.0,X12
108784,0,1,1.0,X12
108817,0,1,1.0,X12
65312,0,1,1.0,X12
65349,0,1,1.0,X12
6535,0,1,1.0,X12
654,0,1,1.0,X12
65460,0,2,1.0,X12
65508,0,1,1.0,X12
65521,0,1,1.0,X12
657,0,1,1.0,X12
65767,0,1,1.0,X12
6469,0,1,1.0,X12
108936,0,1,1.0,X12
10901,0,1,1.0,X12
10904,0,1,1.0,X12
64744,0,1,1.0,X12
64762,0,1,1.0,X12
6479,0,1,1.0,X12
64826,0,1,1.0,X12
6483,0,1,1.0,X12
64839,0,1,1.0,X12
64882,0,1,1.0,X12
64942,0,1,1.0,X12
6496,0,1,1.0,X12
65,0,1,1.0,X12
64315,0,1,1.0,X12
64350,0,1,1.0,X12
64351,0,1,1.0,X12
6436,0,1,1.0,X12
64393,0,1,1.0,X12
6451,0,1,1.0,X12
6456,0,1,1.0,X12
6460,0,1,1.0,X12
64617,0,1,1.0,X12
6464,0,1,1.0,X12
176699,0,1,1.0,X12
16174,0,1,1.0,X12
161747,0,1,1.0,X12
17679,0,1,1.0,X12
17690,0,1,1.0,X12
176925,0,1,1.0,X12
177088,0,1,1.0,X12
17710,0,1,1.0,X12
177113,0,1,1.0,X12
177221,0,1,1.0,X12
17740,0,1,1.0,X12
109292,0,1,1.0,X12
63911,0,1,1.0,X12
6393,0,2,1.0,X12
6395,0,1,1.0,X12
63963,0,1,1.0,X12
63995,0,1,1.0,X12
641,0,1,1.0,X12
64120,0,1,1.0,X12
64139,0,1,1.0,X12
64158,0,1,1.0,X12
64254,0,1,1.0,X12
10950,0,1,1.0,X12
637,0,1,1.0,X12
63700,0,1,1.0,X12
63709,0,1,1.0,X12
63711,0,1,1.0,X12
63745,0,1,1.0,X12
6385,0,1,1.0,X12
63869,0,1,1.0,X12
63899,0,1,1.0,X12
63900,0,1,1.0,X12
109256,0,1,1.0,X12
6329,0,1,1.0,X12
63354,0,1,1.0,X12
63422,0,1,1.0,X12
63426,0,1,1.0,X12
10962,0,1,1.0,X12
63467,0,1,1.0,X12
6347,0,1,1.0,X12
6348,0,2,1.0,X12
63486,0,1,1.0,X12
63619,0,1,1.0,X12
63626,0,1,1.0,X12
63632,0,1,1.0,X12
16132,0,1,1.0,X12
161514,0,1,1.0,X12
161569,0,1,1.0,X12
17781,0,1,1.0,X12
177893,0,1,1.0,X12
17790,0,1,1.0,X12
177961,0,1,1.0,X12
178,0,1,1.0,X12
178220,0,1,1.0,X12
178239,0,1,1.0,X12
109994,0,1,1.0,X12
63043,0,1,1.0,X12
63064,0,1,1.0,X12
6309,0,1,1.0,X12
63098,0,1,1.0,X12
6312,0,1,1.0,X12
63144,0,1,1.0,X12
63236,0,1,1.0,X12
63276,0,1,1.0,X12
17836,0,1,1.0,X12
178367,0,1,1.0,X12
161081,0,1,1.0,X12
1611,0,1,1.0,X12
16120,0,1,1.0,X12
16122,0,1,1.0,X12
178541,0,1,1.0,X12
17870,0,2,1.0,X12
17878,0,1,1.0,X12
17880,0,2,1.0,X12
17884,0,1,1.0,X12
178854,0,1,1.0,X12
178878,0,1,1.0,X12
17893,0,2,1.0,X12
62824,0,1,1.0,X12
110109,0,1,1.0,X12
110162,0,1,1.0,X12
6291,0,1,1.0,X12
63000,0,1,1.0,X12
63004,0,1,1.0,X12
109887,0,1,1.0,X12
10992,0,1,1.0,X12
109924,0,1,1.0,X12
10994,0,1,1.0,X12
109943,0,1,1.0,X12
110327,0,1,1.0,X12
11035,0,1,1.0,X12
110384,0,1,1.0,X12
110419,0,1,1.0,X12
6259,0,1,1.0,X12
62622,0,1,1.0,X12
62636,0,1,1.0,X12
62643,0,1,1.0,X12
6265,0,1,1.0,X12
6269,0,1,1.0,X12
62775,0,1,1.0,X12
62786,0,1,1.0,X12
110537,0,1,1.0,X12
110553,0,1,1.0,X12
110575,0,1,1.0,X12
110581,0,1,1.0,X12
62080,0,1,1.0,X12
6215,0,1,1.0,X12
6218,0,1,1.0,X12
6220,0,2,1.0,X12
6221,0,1,1.0,X12
62281,0,1,1.0,X12
624,0,1,1.0,X12
62423,0,1,1.0,X12
625,0,1,1.0,X12
62518,0,1,1.0,X12
61762,0,1,1.0,X12
11063,0,1,1.0,X12
11065,0,1,1.0,X12
110674,0,1,1.0,X12
61844,0,1,1.0,X12
61851,0,1,1.0,X12
6186,0,2,1.0,X12
619,0,1,1.0,X12
6192,0,1,1.0,X12
6195,0,1,1.0,X12
62011,0,1,1.0,X12
62042,0,1,1.0,X12
6206,0,1,1.0,X12
11043,0,1,1.0,X12
110529,0,1,1.0,X12
11074,0,1,1.0,X12
110766,0,1,1.0,X12
110778,0,1,1.0,X12
61432,0,1,1.0,X12
61434,0,1,1.0,X12
61454,0,1,1.0,X12
6155,0,1,1.0,X12
61558,0,1,1.0,X12
61584,0,1,1.0,X12
61600,0,1,1.0,X12
61650,0,2,1.0,X12
6167,0,1,1.0,X12
6174,0,1,1.0,X12
61743,0,1,1.0,X12
1792,0,2,1.0,X12
160837,0,1,1.0,X12
16097,0,1,1.0,X12
16098,0,1,1.0,X12
17936,0,1,1.0,X12
179399,0,1,1.0,X12
17942,0,1,1.0,X12
179441,0,1,1.0,X12
179483,0,1,1.0,X12
179887,0,1,1.0,X12
17989,0,1,1.0,X12
61177,0,1,1.0,X12
110922,0,1,1.0,X12
110946,0,1,1.0,X12
110970,0,1,1.0,X12
61189,0,1,1.0,X12
61231,0,1,1.0,X12
61245,0,1,1.0,X12
61291,0,1,1.0,X12
61349,0,1,1.0,X12
6135,0,1,1.0,X12
61367,0,1,1.0,X12
6137,0,1,1.0,X12
613860,0,1,1.0,X12
110721,0,1,1.0,X12
60762,0,1,1.0,X12
6078,0,1,1.0,X12
111056,0,1,1.0,X12
11113,0,1,1.0,X12
111170,0,1,1.0,X12
6081,0,1,1.0,X12
60902,0,1,1.0,X12
6100,0,1,1.0,X12
61014,0,1,1.0,X12
61066,0,1,1.0,X12
610723,0,1,1.0,X12
61093,0,1,1.0,X12
61103,0,1,1.0,X12
61143,0,1,1.0,X12
60455,0,1,1.0,X12
60458,0,1,1.0,X12
60511,0,1,1.0,X12
60560,0,1,1.0,X12
60597,0,1,1.0,X12
6065,0,1,1.0,X12
60679,0,1,1.0,X12
60705,0,1,1.0,X12
60717,0,1,1.0,X12
60721,0,1,1.0,X12
60760,0,1,1.0,X12
60199,0,1,1.0,X12
6025,0,1,1.0,X12
111496,0,1,1.0,X12
111541,0,1,1.0,X12
1116,0,1,1.0,X12
60270,0,1,1.0,X12
60273,0,1,1.0,X12
60283,0,1,1.0,X12
60289,0,1,1.0,X12
60299,0,1,1.0,X12
60316,0,1,1.0,X12
60330,0,1,1.0,X12
60340,0,1,1.0,X12
6035,0,1,1.0,X12
17992,0,1,1.0,X12
179935,0,1,1.0,X12
17996,0,1,1.0,X12
160580,0,1,1.0,X12
160596,0,1,1.0,X12
18015,0,1,1.0,X12
180201,0,1,1.0,X12
18044,0,1,1.0,X12
18049,0,1,1.0,X12
180645,0,1,1.0,X12
18075,0,1,1.0,X12
180827,0,1,1.0,X12
11167,0,1,1.0,X12
111720,0,1,1.0,X12
11174,0,1,1.0,X12
5996,0,1,1.0,X12
5997,0,1,1.0,X12
5999,0,1,1.0,X12
59999,0,1,1.0,X12
60035,0,1,1.0,X12
60037,0,1,1.0,X12
6007,0,1,1.0,X12
60099,0,1,1.0,X12
6012,0,1,1.0,X12
60188,0,1,1.0,X12
5948,0,1,1.0,X12
595,0,1,1.0,X12
59520,0,1,1.0,X12
111840,0,1,1.0,X12
5957,0,1,1.0,X12
59578,0,1,1.0,X12
59580,0,1,1.0,X12
59586,0,1,1.0,X12
5965,0,1,1.0,X12
59748,0,1,1.0,X12
59794,0,1,1.0,X12
59867,0,1,1.0,X12
59878,0,1,1.0,X12
59902,0,1,1.0,X12
11164,0,1,1.0,X12
58934,0,1,1.0,X12
589654,0,1,1.0,X12
59010,0,1,1.0,X12
11202,0,1,1.0,X12
112022,0,1,1.0,X12
59077,0,1,1.0,X12
59098,0,1,1.0,X12
5912,0,1,1.0,X12
59121,0,1,1.0,X12
59130,0,1,1.0,X12
59197,0,1,1.0,X12
59236,0,1,1.0,X12
5930,0,1,1.0,X12
5945,0,1,1.0,X12
59462,0,1,1.0,X12
58395,0,1,1.0,X12
58566,0,1,1.0,X12
58574,0,1,1.0,X12
11222,0,1,1.0,X12
112320,0,1,1.0,X12
58598,0,1,1.0,X12
5867,0,1,1.0,X12
58679,0,1,1.0,X12
58706,0,1,1.0,X12
5890,0,1,1.0,X12
58900,0,1,1.0,X12
58908,0,1,1.0,X12
5892,0,1,1.0,X12
11238,0,1,1.0,X12
112380,0,1,1.0,X12
1125,0,1,1.0,X12
58143,0,1,1.0,X12
5816,0,1,1.0,X12
58165,0,1,1.0,X12
58175,0,1,1.0,X12
581775,0,1,1.0,X12
58190,0,1,1.0,X12
58231,0,1,1.0,X12
58267,0,1,1.0,X12
58324,0,1,1.0,X12
58360,0,1,1.0,X12
58362,0,1,1.0,X12
112577,0,1,1.0,X12
112597,0,1,1.0,X12
112662,0,1,1.0,X12
112676,0,1,1.0,X12
11275,0,1,1.0,X12
58024,0,2,1.0,X12
58032,0,1,1.0,X12
5804,0,1,1.0,X12
58043,0,1,1.0,X12
58050,0,1,1.0,X12
58072,0,1,1.0,X12
58078,0,1,1.0,X12
58112,0,1,1.0,X12
58123,0,1,1.0,X12
581319,0,1,1.0,X12
11237,0,1,1.0,X12
57730,0,1,1.0,X12
11276,0,1,1.0,X12
112822,0,1,1.0,X12
112829,0,1,1.0,X12
57753,0,1,1.0,X12
57754,0,1,1.0,X12
57775,0,1,1.0,X12
57816,0,1,1.0,X12
57880,0,1,1.0,X12
57991,0,1,1.0,X12
57998,0,1,1.0,X12
580,0,1,1.0,X12
58009,0,1,1.0,X12
112570,0,1,1.0,X12
18091,0,1,1.0,X12
180922,0,1,1.0,X12
18103,0,1,1.0,X12
16035,0,1,1.0,X12
160432,0,1,1.0,X12
16049,0,1,1.0,X12
181178,0,1,1.0,X12
181339,0,1,1.0,X12
181385,0,1,1.0,X12
18139,0,2,1.0,X12
18155,0,1,1.0,X12
160069,0,1,1.0,X12
160106,0,1,1.0,X12
16014,0,1,1.0,X12
11300,0,1,1.0,X12
57386,0,1,1.0,X12
57396,0,1,1.0,X12
5743,0,1,1.0,X12
57470,0,1,1.0,X12
57477,0,1,1.0,X12
57503,0,1,1.0,X12
57504,0,1,1.0,X12
57570,0,1,1.0,X12
57598,0,1,1.0,X12
57697,0,1,1.0,X12
5705,0,1,1.0,X12
57097,0,1,1.0,X12
113079,0,1,1.0,X12
11315,0,1,1.0,X12
11318,0,1,1.0,X12
57135,0,1,1.0,X12
57214,0,1,1.0,X12
57259,0,1,1.0,X12
57285,0,1,1.0,X12
112987,0,1,1.0,X12
113,0,1,1.0,X12
113331,0,1,1.0,X12
113336,0,1,1.0,X12
113354,0,1,1.0,X12
113358,0,1,1.0,X12
11337,0,1,1.0,X12
113394,0,1,1.0,X12
56781,0,1,1.0,X12
56789,0,1,1.0,X12
5682,0,1,1.0,X12
56839,0,1,1.0,X12
5685,0,1,1.0,X12
56889,0,1,1.0,X12
569,0,1,1.0,X12
56922,0,1,1.0,X12
5699,0,1,1.0,X12
56483,0,1,1.0,X12
5650,0,1,1.0,X12
11342,0,1,1.0,X12
113436,0,1,1.0,X12
11355,0,1,1.0,X12
113556,0,1,1.0,X12
56626,0,1,1.0,X12
5666,0,1,1.0,X12
56670,0,1,1.0,X12
5669,0,1,1.0,X12
56690,0,1,1.0,X12
56720,0,1,1.0,X12
5674,0,1,1.0,X12
56761,0,1,1.0,X12
11332,0,1,1.0,X12
56002,0,1,1.0,X12
56024,0,1,1.0,X12
56038,0,1,1.0,X12
5610,0,1,1.0,X12
11358,0,2,1.0,X12
1137,0,1,1.0,X12
56166,0,1,1.0,X12
562326,0,1,1.0,X12
56252,0,1,1.0,X12
5627,0,1,1.0,X12
56291,0,1,1.0,X12
56341,0,1,1.0,X12
56448,0,1,1.0,X12
564757,0,1,1.0,X12
16029,0,1,1.0,X12
18162,0,1,1.0,X12
18168,0,1,1.0,X12
18172,0,1,1.0,X12
1818,0,1,1.0,X12
18185,0,1,1.0,X12
18194,0,1,1.0,X12
182176,0,1,1.0,X12
182307,0,1,1.0,X12
18243,0,1,1.0,X12
182499,0,1,1.0,X12
5539,0,1,1.0,X12
55447,0,1,1.0,X12
5552,0,1,1.0,X12
113740,0,1,1.0,X12
11392,0,1,1.0,X12
55563,0,1,1.0,X12
5560,0,1,1.0,X12
5570,0,1,1.0,X12
55700,0,1,1.0,X12
55753,0,1,1.0,X12
55765,0,1,1.0,X12
5586,0,1,1.0,X12
5591,0,1,1.0,X12
114007,0,1,1.0,X12
11402,0,1,1.0,X12
114023,0,1,1.0,X12
114074,0,1,1.0,X12
114091,0,1,1.0,X12
114127,0,2,1.0,X12
5514,0,1,1.0,X12
55222,0,1,1.0,X12
5523,0,1,1.0,X12
5524,0,1,1.0,X12
5525,0,1,1.0,X12
55297,0,1,1.0,X12
5530,0,1,1.0,X12
55337,0,1,1.0,X12
55352,0,1,1.0,X12
114140,0,1,1.0,X12
114144,0,1,1.0,X12
114273,0,1,1.0,X12
114324,0,1,1.0,X12
114355,0,1,1.0,X12
11436,0,1,1.0,X12
54932,0,1,1.0,X12
5494,0,1,1.0,X12
54952,0,1,1.0,X12
54968,0,1,1.0,X12
5497,0,1,1.0,X12
54977,0,1,1.0,X12
55028,0,1,1.0,X12
5512,0,1,1.0,X12
113932,0,1,1.0,X12
5437,0,1,1.0,X12
54404,0,1,1.0,X12
5450,0,1,1.0,X12
5451,0,1,1.0,X12
114430,0,1,1.0,X12
114466,0,1,1.0,X12
546741,0,1,1.0,X12
54770,0,1,1.0,X12
54803,0,1,1.0,X12
548551,0,1,1.0,X12
54866,0,1,1.0,X12
54900,0,1,1.0,X12
114133,0,1,1.0,X12
54051,0,1,1.0,X12
1146,0,1,1.0,X12
114614,0,1,1.0,X12
114647,0,1,1.0,X12
54090,0,1,1.0,X12
5412,0,1,1.0,X12
54126,0,1,1.0,X12
54137,0,1,1.0,X12
54184,0,1,1.0,X12
54198,0,1,1.0,X12
542,0,1,1.0,X12
54251,0,1,1.0,X12
54268,0,1,1.0,X12
54297,0,1,1.0,X12
54316,0,1,1.0,X12
54332,0,1,1.0,X12
114726,0,1,1.0,X12
114815,0,1,1.0,X12
11483,0,1,1.0,X12
11495,0,1,1.0,X12
5374,0,1,1.0,X12
53746,0,1,1.0,X12
53797,0,1,1.0,X12
538,0,1,1.0,X12
5382,0,1,1.0,X12
5383,0,1,1.0,X12
53849,0,1,1.0,X12
53916,0,2,1.0,X12
18252,0,1,1.0,X12
18260,0,1,1.0,X12
15997,0,1,1.0,X12
159999,0,1,1.0,X12
16004,0,1,1.0,X12
18278,0,1,1.0,X12
1828,0,1,1.0,X12
18285,0,1,1.0,X12
182923,0,1,1.0,X12
182967,0,1,1.0,X12
18308,0,1,1.0,X12
183197,0,1,1.0,X12
15969,0,1,1.0,X12
114952,0,1,1.0,X12
114953,0,1,1.0,X12
115,0,2,1.0,X12
11501,0,1,1.0,X12
115019,0,1,1.0,X12
53493,0,1,1.0,X12
53524,0,1,1.0,X12
53530,0,1,1.0,X12
5354,0,1,1.0,X12
53576,0,1,1.0,X12
536,0,1,1.0,X12
53624,0,1,1.0,X12
5367,0,1,1.0,X12
53709,0,1,1.0,X12
52930,0,1,1.0,X12
52955,0,1,1.0,X12
53016,0,1,1.0,X12
11512,0,1,1.0,X12
115166,0,1,1.0,X12
53023,0,1,1.0,X12
53111,0,1,1.0,X12
53119,0,1,1.0,X12
53213,0,1,1.0,X12
53237,0,1,1.0,X12
53256,0,1,1.0,X12
53282,0,1,1.0,X12
53423,0,1,1.0,X12
115467,0,1,1.0,X12
115527,0,1,1.0,X12
526,0,1,1.0,X12
52626,0,1,1.0,X12
5265,0,1,1.0,X12
52652,0,1,1.0,X12
52659,0,1,1.0,X12
5266,0,1,1.0,X12
52692,0,1,1.0,X12
52711,0,1,1.0,X12
52714,0,1,1.0,X12
5283,0,1,1.0,X12
5285,0,1,1.0,X12
5288,0,1,1.0,X12
5291,0,1,1.0,X12
52275,0,1,1.0,X12
5230,0,1,1.0,X12
11553,0,1,1.0,X12
5231,0,1,1.0,X12
5232,0,1,1.0,X12
52354,0,1,1.0,X12
52358,0,1,1.0,X12
52373,0,1,1.0,X12
5239,0,1,1.0,X12
52515,0,1,1.0,X12
52582,0,1,1.0,X12
11545,0,1,1.0,X12
11573,0,1,1.0,X12
115771,0,1,1.0,X12
115785,0,1,1.0,X12
11583,0,1,1.0,X12
11584,0,1,1.0,X12
11586,0,1,1.0,X12
52053,0,1,1.0,X12
